countryregion,countrycode,date,s1_school,s2_work,s3_massgathering,s4_publictransport,s5_lockdown
Australia,AUS,31-Mar-20,1,1,1,0,1
Australia,AUS,01-Apr-20,1,1,1,0,1
Australia,AUS,02-Apr-20,1,1,1,0,1
Australia,AUS,03-Apr-20,1,1,1,0,1
Australia,AUS,04-Apr-20,1,1,1,0,1
Australia,AUS,05-Apr-20,1,1,1,0,1
Australia,AUS,06-Apr-20,1,1,1,0,1
Australia,AUS,07-Apr-20,1,1,1,0,1
Australia,AUS,08-Apr-20,1,1,1,0,1
Australia,AUS,09-Apr-20,1,1,1,0,1
Australia,AUS,10-Apr-20,1,1,1,0,1
Australia,AUS,11-Apr-20,1,1,1,0,1
Australia,AUS,12-Apr-20,1,1,1,0,1
Australia,AUS,13-Apr-20,1,1,1,0,1
Australia,AUS,14-Apr-20,1,1,1,0,1
Australia,AUS,15-Apr-20,1,1,1,0,1
Australia,AUS,16-Apr-20,1,1,1,0,1
Australia,AUS,17-Apr-20,1,1,1,0,1
Australia,AUS,18-Apr-20,1,1,1,0,1
Australia,AUS,19-Apr-20,1,1,1,0,1
Australia,AUS,20-Apr-20,1,1,1,0,1
Australia,AUS,21-Apr-20,1,1,1,0,1
Australia,AUS,22-Apr-20,1,1,1,0,1
Australia,AUS,23-Apr-20,1,1,1,0,1
Australia,AUS,24-Apr-20,1,1,1,0,1
Australia,AUS,25-Apr-20,1,1,1,0,1
Australia,AUS,26-Apr-20,1,1,1,0,1
Australia,AUS,27-Apr-20,1,1,1,0,1
Australia,AUS,28-Apr-20,1,1,1,0,1
Australia,AUS,29-Apr-20,1,1,1,0,1
Australia,AUS,30-Apr-20,1,1,1,0,1
Australia,AUS,01-May-20,1,1,1,0,1
Australia,AUS,02-May-20,1,1,1,0,1
Australia,AUS,03-May-20,1,1,1,0,1
Australia,AUS,04-May-20,1,1,1,0,1
Australia,AUS,05-May-20,1,1,1,0,1
Australia,AUS,06-May-20,1,1,1,0,1
Australia,AUS,07-May-20,1,1,1,0,1
Australia,AUS,08-May-20,1,1,1,0,1
Australia,AUS,09-May-20,1,1,1,0,1
Australia,AUS,10-May-20,1,1,1,0,1
Australia,AUS,11-May-20,1,1,1,0,1
Australia,AUS,12-May-20,1,1,1,0,1
Australia,AUS,13-May-20,1,1,1,0,1
Australia,AUS,14-May-20,1,1,1,0,1
Australia,AUS,15-May-20,1,1,1,0,1
Australia,AUS,16-May-20,1,1,1,0,1
Australia,AUS,17-May-20,1,1,1,0,1
Australia,AUS,18-May-20,1,1,1,0,1
Australia,AUS,19-May-20,1,1,1,0,1
Australia,AUS,20-May-20,1,1,1,0,1
Australia,AUS,21-May-20,1,1,1,0,1
Australia,AUS,22-May-20,1,1,1,0,1
Australia,AUS,23-May-20,1,1,1,0,1
Australia,AUS,24-May-20,1,1,1,0,1
Australia,AUS,25-May-20,1,1,1,0,1
Australia,AUS,26-May-20,1,1,1,0,1
Australia,AUS,27-May-20,1,1,1,0,1
Australia,AUS,28-May-20,1,1,1,0,1
Australia,AUS,29-May-20,1,1,1,0,1
Australia,AUS,30-May-20,1,1,1,0,1
Austria,AUT,26-Feb-20,0,0,0,0,0
Austria,AUT,27-Feb-20,0,0,0,0,0
Austria,AUT,28-Feb-20,0,0,0,0,0
Austria,AUT,29-Feb-20,0,0,0,0,0
Austria,AUT,01-Mar-20,0,0,0,0,0
Austria,AUT,02-Mar-20,0,0,0,0,0
Austria,AUT,03-Mar-20,0,0,0,0,0
Austria,AUT,04-Mar-20,0,0,0,0,0
Austria,AUT,05-Mar-20,0,0,0,0,0
Austria,AUT,06-Mar-20,0,0,0,0,0
Austria,AUT,07-Mar-20,0,0,0,0,0
Austria,AUT,08-Mar-20,0,0,0,0,0
Austria,AUT,09-Mar-20,0,0,0,0,0
Austria,AUT,10-Mar-20,0,0,0,0,0
Austria,AUT,11-Mar-20,0,0,1,0,0
Austria,AUT,12-Mar-20,0,1,1,0,0
Austria,AUT,13-Mar-20,0,1,1,1,1
Austria,AUT,14-Mar-20,0,1,1,1,1
Austria,AUT,15-Mar-20,0,1,1,1,1
Austria,AUT,16-Mar-20,1,1,1,1,1
Austria,AUT,17-Mar-20,1,1,1,1,1
Austria,AUT,18-Mar-20,1,1,1,1,1
Austria,AUT,19-Mar-20,1,1,1,1,1
Austria,AUT,20-Mar-20,1,1,1,1,1
Austria,AUT,21-Mar-20,1,1,1,1,1
Austria,AUT,22-Mar-20,1,1,1,1,1
Austria,AUT,23-Mar-20,1,1,1,1,1
Austria,AUT,24-Mar-20,1,1,1,1,1
Austria,AUT,25-Mar-20,1,1,1,1,1
Austria,AUT,26-Mar-20,1,1,1,1,1
Austria,AUT,27-Mar-20,1,1,1,1,1
Austria,AUT,28-Mar-20,1,1,1,1,1
Austria,AUT,29-Mar-20,1,1,1,1,1
Austria,AUT,30-Mar-20,1,1,1,1,1
Austria,AUT,31-Mar-20,1,1,1,1,1
Austria,AUT,01-Apr-20,1,1,1,1,1
Austria,AUT,02-Apr-20,1,1,1,1,1
Austria,AUT,03-Apr-20,1,1,1,1,1
Austria,AUT,04-Apr-20,1,1,1,1,1
Austria,AUT,05-Apr-20,1,1,1,1,1
Austria,AUT,06-Apr-20,1,1,1,1,1
Austria,AUT,07-Apr-20,1,1,1,1,1
Austria,AUT,08-Apr-20,1,1,1,1,1
Austria,AUT,09-Apr-20,1,1,1,1,1
Austria,AUT,10-Apr-20,1,1,1,1,1
Austria,AUT,11-Apr-20,1,1,1,1,1
Austria,AUT,12-Apr-20,1,1,1,1,1
Austria,AUT,13-Apr-20,1,1,1,1,1
Austria,AUT,14-Apr-20,1,1,1,1,1
Austria,AUT,15-Apr-20,1,1,1,1,1
Austria,AUT,16-Apr-20,1,1,1,1,1
Austria,AUT,17-Apr-20,1,1,1,1,1
Austria,AUT,18-Apr-20,1,1,1,1,1
Austria,AUT,19-Apr-20,1,1,1,1,1
Austria,AUT,20-Apr-20,1,1,1,1,1
Austria,AUT,21-Apr-20,1,1,1,1,1
Austria,AUT,22-Apr-20,1,1,1,1,1
Austria,AUT,23-Apr-20,1,1,1,1,1
Austria,AUT,24-Apr-20,1,1,1,1,1
Austria,AUT,25-Apr-20,1,1,1,1,1
Austria,AUT,26-Apr-20,1,1,1,1,1
Austria,AUT,27-Apr-20,1,1,1,1,1
Austria,AUT,28-Apr-20,1,1,1,1,1
Austria,AUT,29-Apr-20,1,1,1,1,1
Austria,AUT,30-Apr-20,1,1,1,1,1
Austria,AUT,01-May-20,1,1,1,1,1
Austria,AUT,02-May-20,1,1,1,1,1
Austria,AUT,03-May-20,1,1,1,1,1
Austria,AUT,04-May-20,1,1,1,1,1
Austria,AUT,05-May-20,1,1,1,1,1
Austria,AUT,06-May-20,1,1,1,1,1
Austria,AUT,07-May-20,1,1,1,1,1
Austria,AUT,08-May-20,1,1,1,1,1
Austria,AUT,09-May-20,1,1,1,1,1
Austria,AUT,10-May-20,1,1,1,1,1
Austria,AUT,11-May-20,1,1,1,0,1
Austria,AUT,12-May-20,1,1,1,0,1
Austria,AUT,13-May-20,1,1,1,0,1
Austria,AUT,14-May-20,1,1,1,0,1
Austria,AUT,15-May-20,1,1,1,0,1
Austria,AUT,16-May-20,1,1,1,0,1
Austria,AUT,17-May-20,1,1,1,0,1
Austria,AUT,18-May-20,1,1,1,0,1
Austria,AUT,19-May-20,1,1,1,0,1
Austria,AUT,20-May-20,1,1,1,0,1
Austria,AUT,21-May-20,1,1,1,0,1
Austria,AUT,22-May-20,1,1,1,0,1
Austria,AUT,23-May-20,1,1,1,0,1
Austria,AUT,24-May-20,1,1,1,0,1
Austria,AUT,25-May-20,1,1,1,0,1
Austria,AUT,26-May-20,1,1,1,0,1
Austria,AUT,27-May-20,1,1,1,0,1
Austria,AUT,28-May-20,1,1,1,0,1
Austria,AUT,29-May-20,1,1,1,0,0
Austria,AUT,30-May-20,1,1,1,0,0
Azerbaijan,AZE,29-Feb-20,0,0,0,0,0
Azerbaijan,AZE,01-Mar-20,0,0,0,0,0
Azerbaijan,AZE,02-Mar-20,0,0,0,0,0
Azerbaijan,AZE,06-Mar-20,1,0,0,0,0
Azerbaijan,AZE,07-Mar-20,1,0,0,0,0
Azerbaijan,AZE,11-Mar-20,1,0,1,0,0
Azerbaijan,AZE,12-Mar-20,1,0,1,0,0
Azerbaijan,AZE,13-Mar-20,1,0,1,0,0
Azerbaijan,AZE,15-Mar-20,1,0,1,0,0
Azerbaijan,AZE,16-Mar-20,1,0,1,0,0
Azerbaijan,AZE,17-Mar-20,1,0,1,0,0
Azerbaijan,AZE,18-Mar-20,1,0,1,0,0
Azerbaijan,AZE,19-Mar-20,1,0,1,0,1
Azerbaijan,AZE,20-Mar-20,1,0,1,0,1
Azerbaijan,AZE,21-Mar-20,1,0,1,0,1
Azerbaijan,AZE,22-Mar-20,1,0,1,0,1
Azerbaijan,AZE,23-Mar-20,1,1,1,0,1
Azerbaijan,AZE,24-Mar-20,1,1,1,0,1
Azerbaijan,AZE,25-Mar-20,1,1,1,0,1
Azerbaijan,AZE,26-Mar-20,1,1,1,0,1
Azerbaijan,AZE,27-Mar-20,1,1,1,0,1
Azerbaijan,AZE,28-Mar-20,1,1,1,0,1
Azerbaijan,AZE,29-Mar-20,1,1,1,0,1
Azerbaijan,AZE,30-Mar-20,1,1,1,0,1
Azerbaijan,AZE,31-Mar-20,1,1,1,1,1
Azerbaijan,AZE,01-Apr-20,1,1,1,1,1
Azerbaijan,AZE,02-Apr-20,1,1,1,1,1
Azerbaijan,AZE,03-Apr-20,1,1,1,1,1
Azerbaijan,AZE,04-Apr-20,1,1,1,1,1
Azerbaijan,AZE,05-Apr-20,1,1,1,1,1
Azerbaijan,AZE,06-Apr-20,1,1,1,1,1
Azerbaijan,AZE,07-Apr-20,1,1,1,1,1
Azerbaijan,AZE,08-Apr-20,1,1,1,1,1
Azerbaijan,AZE,09-Apr-20,1,1,1,1,1
Azerbaijan,AZE,10-Apr-20,1,1,1,1,1
Azerbaijan,AZE,11-Apr-20,1,1,1,1,1
Azerbaijan,AZE,12-Apr-20,1,1,1,1,1
Azerbaijan,AZE,13-Apr-20,1,1,1,1,1
Azerbaijan,AZE,14-Apr-20,1,1,1,1,1
Azerbaijan,AZE,15-Apr-20,1,1,1,1,1
Azerbaijan,AZE,16-Apr-20,1,1,1,1,1
Azerbaijan,AZE,17-Apr-20,1,1,1,1,1
Azerbaijan,AZE,18-Apr-20,1,1,1,1,1
Azerbaijan,AZE,19-Apr-20,1,1,1,1,1
Azerbaijan,AZE,20-Apr-20,1,1,1,1,1
Azerbaijan,AZE,21-Apr-20,1,1,1,1,1
Azerbaijan,AZE,22-Apr-20,1,1,1,1,1
Azerbaijan,AZE,23-Apr-20,1,1,1,1,1
Azerbaijan,AZE,24-Apr-20,1,1,1,1,1
Azerbaijan,AZE,25-Apr-20,1,1,1,1,1
Azerbaijan,AZE,26-Apr-20,1,1,1,1,1
Azerbaijan,AZE,27-Apr-20,1,1,1,1,1
Azerbaijan,AZE,28-Apr-20,1,1,1,1,1
Azerbaijan,AZE,29-Apr-20,1,1,1,1,1
Azerbaijan,AZE,30-Apr-20,1,1,1,1,1
Azerbaijan,AZE,01-May-20,1,1,1,1,1
Azerbaijan,AZE,02-May-20,1,1,1,1,1
Azerbaijan,AZE,03-May-20,1,1,1,1,1
Azerbaijan,AZE,04-May-20,1,1,1,1,1
Azerbaijan,AZE,05-May-20,1,1,1,1,1
Azerbaijan,AZE,06-May-20,1,1,1,1,1
Azerbaijan,AZE,07-May-20,1,1,1,1,1
Azerbaijan,AZE,08-May-20,1,1,1,1,1
Azerbaijan,AZE,09-May-20,1,1,1,0,1
Azerbaijan,AZE,10-May-20,1,1,1,0,1
Azerbaijan,AZE,11-May-20,1,1,1,0,1
Azerbaijan,AZE,12-May-20,1,1,1,0,1
Azerbaijan,AZE,13-May-20,1,1,1,0,1
Azerbaijan,AZE,14-May-20,1,1,1,0,1
Azerbaijan,AZE,15-May-20,1,1,1,0,1
Azerbaijan,AZE,16-May-20,1,1,1,0,1
Azerbaijan,AZE,17-May-20,1,1,1,0,1
Azerbaijan,AZE,18-May-20,1,1,1,0,1
Azerbaijan,AZE,19-May-20,1,1,1,0,1
Azerbaijan,AZE,20-May-20,1,1,1,0,1
Azerbaijan,AZE,21-May-20,1,1,1,0,1
Azerbaijan,AZE,22-May-20,1,1,1,0,1
Azerbaijan,AZE,23-May-20,1,1,1,0,1
Azerbaijan,AZE,24-May-20,1,1,1,0,1
Azerbaijan,AZE,25-May-20,1,1,1,0,1
Azerbaijan,AZE,26-May-20,1,1,1,0,1
Azerbaijan,AZE,27-May-20,1,1,1,0,1
Azerbaijan,AZE,28-May-20,1,1,1,0,1
Azerbaijan,AZE,29-May-20,1,1,1,0,1
Azerbaijan,AZE,30-May-20,1,1,1,0,1
Bahrain,BHR,24-Feb-20,1,0,0,0,0
Bahrain,BHR,25-Feb-20,1,0,0,0,0
Bahrain,BHR,26-Feb-20,1,0,0,0,0
Bahrain,BHR,27-Feb-20,1,0,0,0,0
Bahrain,BHR,28-Feb-20,1,0,0,0,0
Bahrain,BHR,29-Feb-20,1,0,0,0,0
Bahrain,BHR,01-Mar-20,1,0,0,0,0
Bahrain,BHR,02-Mar-20,1,0,0,0,0
Bahrain,BHR,04-Mar-20,1,0,0,0,0
Bahrain,BHR,05-Mar-20,1,0,0,0,0
Bahrain,BHR,06-Mar-20,1,0,0,0,0
Bahrain,BHR,07-Mar-20,1,0,0,0,0
Bahrain,BHR,08-Mar-20,1,0,0,0,0
Bahrain,BHR,09-Mar-20,1,0,0,0,0
Bahrain,BHR,10-Mar-20,1,0,0,0,0
Bahrain,BHR,11-Mar-20,1,0,0,0,0
Bahrain,BHR,12-Mar-20,1,0,0,0,0
Bahrain,BHR,13-Mar-20,1,0,0,0,0
Bahrain,BHR,14-Mar-20,1,0,0,0,0
Bahrain,BHR,15-Mar-20,1,0,0,0,0
Bahrain,BHR,16-Mar-20,1,0,0,0,0
Bahrain,BHR,17-Mar-20,1,0,0,0,0
Bahrain,BHR,18-Mar-20,1,1,1,0,1
Bahrain,BHR,19-Mar-20,1,1,1,0,1
Bahrain,BHR,20-Mar-20,1,1,1,0,1
Bahrain,BHR,21-Mar-20,1,1,1,0,1
Bahrain,BHR,22-Mar-20,1,1,1,0,1
Bahrain,BHR,23-Mar-20,1,1,1,0,1
Bahrain,BHR,24-Mar-20,1,1,1,0,1
Bahrain,BHR,25-Mar-20,1,1,1,0,1
Bahrain,BHR,26-Mar-20,1,1,1,0,1
Bahrain,BHR,27-Mar-20,1,1,1,0,1
Bahrain,BHR,28-Mar-20,1,1,1,1,1
Bahrain,BHR,29-Mar-20,1,1,1,1,1
Bahrain,BHR,30-Mar-20,1,1,1,1,1
Bahrain,BHR,31-Mar-20,1,1,1,1,1
Bahrain,BHR,01-Apr-20,1,1,1,1,1
Bahrain,BHR,02-Apr-20,1,1,1,1,1
Bahrain,BHR,03-Apr-20,1,1,1,1,1
Bahrain,BHR,04-Apr-20,1,1,1,1,1
Bahrain,BHR,05-Apr-20,1,1,1,1,1
Bahrain,BHR,06-Apr-20,1,1,1,1,1
Bahrain,BHR,07-Apr-20,1,1,1,1,1
Bahrain,BHR,08-Apr-20,1,1,1,1,1
Bahrain,BHR,09-Apr-20,1,1,1,1,1
Bahrain,BHR,10-Apr-20,1,1,1,1,1
Bahrain,BHR,11-Apr-20,1,1,1,1,1
Bahrain,BHR,12-Apr-20,1,1,1,1,1
Bahrain,BHR,13-Apr-20,1,1,1,1,1
Bahrain,BHR,14-Apr-20,1,1,1,1,1
Bahrain,BHR,15-Apr-20,1,1,1,1,1
Bahrain,BHR,16-Apr-20,1,1,1,1,1
Bahrain,BHR,17-Apr-20,1,1,1,1,1
Bahrain,BHR,18-Apr-20,1,1,1,1,1
Bahrain,BHR,19-Apr-20,1,1,1,1,1
Bahrain,BHR,20-Apr-20,1,1,1,1,1
Bahrain,BHR,21-Apr-20,1,1,1,1,1
Bahrain,BHR,22-Apr-20,1,1,1,1,1
Bahrain,BHR,23-Apr-20,1,1,1,1,1
Bahrain,BHR,24-Apr-20,1,1,1,1,1
Bahrain,BHR,25-Apr-20,1,1,1,1,1
Bahrain,BHR,26-Apr-20,1,1,1,1,1
Bahrain,BHR,27-Apr-20,1,1,1,1,1
Bahrain,BHR,28-Apr-20,1,1,1,1,1
Bahrain,BHR,29-Apr-20,1,1,1,1,1
Bahrain,BHR,30-Apr-20,1,1,1,1,1
Bahrain,BHR,01-May-20,1,1,1,1,1
Bahrain,BHR,02-May-20,1,1,1,1,1
Bahrain,BHR,03-May-20,1,1,1,1,1
Bahrain,BHR,04-May-20,1,1,1,1,1
Bahrain,BHR,05-May-20,1,1,1,1,1
Bahrain,BHR,06-May-20,1,1,1,1,1
Bahrain,BHR,07-May-20,1,1,1,1,1
Bahrain,BHR,08-May-20,1,1,1,1,1
Bahrain,BHR,09-May-20,1,1,1,1,1
Bahrain,BHR,10-May-20,1,1,1,1,1
Bahrain,BHR,11-May-20,1,1,1,1,1
Bahrain,BHR,12-May-20,1,1,1,1,1
Bahrain,BHR,13-May-20,1,1,1,1,1
Bahrain,BHR,14-May-20,1,1,1,1,1
Bahrain,BHR,15-May-20,1,1,1,1,1
Bahrain,BHR,16-May-20,1,1,1,1,1
Bahrain,BHR,17-May-20,1,1,1,1,1
Bahrain,BHR,18-May-20,1,1,1,1,1
Bahrain,BHR,19-May-20,1,1,1,1,1
Bahrain,BHR,20-May-20,1,1,1,1,1
Bahrain,BHR,21-May-20,1,1,1,1,1
Bahrain,BHR,22-May-20,1,1,1,1,1
Bahrain,BHR,23-May-20,1,1,1,1,1
Bahrain,BHR,24-May-20,1,1,1,1,1
Bahrain,BHR,25-May-20,1,1,1,1,1
Bahrain,BHR,26-May-20,1,1,1,1,1
Bahrain,BHR,27-May-20,1,1,1,1,1
Bahrain,BHR,28-May-20,1,1,1,1,1
Bahrain,BHR,29-May-20,1,1,1,1,1
Bahrain,BHR,30-May-20,1,1,1,1,1
Bangladesh,BGD,09-Mar-20,0,0,0,0,0
Bangladesh,BGD,15-Mar-20,0,0,0,0,0
Bangladesh,BGD,17-Mar-20,1,0,1,0,0
Bangladesh,BGD,18-Mar-20,1,0,1,0,0
Bangladesh,BGD,19-Mar-20,1,1,1,1,1
Bangladesh,BGD,20-Mar-20,1,1,1,1,1
Bangladesh,BGD,21-Mar-20,1,1,1,1,1
Bangladesh,BGD,22-Mar-20,1,1,1,1,1
Bangladesh,BGD,23-Mar-20,1,1,1,1,1
Bangladesh,BGD,24-Mar-20,1,1,1,1,1
Bangladesh,BGD,25-Mar-20,1,1,1,1,1
Bangladesh,BGD,26-Mar-20,1,1,1,1,1
Bangladesh,BGD,27-Mar-20,1,1,1,1,1
Bangladesh,BGD,28-Mar-20,1,1,1,1,1
Bangladesh,BGD,29-Mar-20,1,1,1,1,1
Bangladesh,BGD,30-Mar-20,1,1,1,1,1
Bangladesh,BGD,31-Mar-20,1,1,1,1,1
Bangladesh,BGD,01-Apr-20,1,1,1,1,1
Bangladesh,BGD,02-Apr-20,1,1,1,1,1
Bangladesh,BGD,03-Apr-20,1,1,1,1,1
Bangladesh,BGD,04-Apr-20,1,1,1,1,1
Bangladesh,BGD,05-Apr-20,1,1,1,1,1
Bangladesh,BGD,06-Apr-20,1,1,1,1,1
Bangladesh,BGD,07-Apr-20,1,1,1,1,1
Bangladesh,BGD,08-Apr-20,1,1,1,1,1
Bangladesh,BGD,09-Apr-20,1,1,1,1,1
Bangladesh,BGD,10-Apr-20,1,1,1,1,1
Bangladesh,BGD,11-Apr-20,1,1,1,1,1
Bangladesh,BGD,12-Apr-20,1,1,1,1,1
Bangladesh,BGD,13-Apr-20,1,1,1,1,1
Bangladesh,BGD,14-Apr-20,1,1,1,1,1
Bangladesh,BGD,15-Apr-20,1,1,1,1,1
Bangladesh,BGD,16-Apr-20,1,1,1,1,1
Bangladesh,BGD,17-Apr-20,1,1,1,1,1
Bangladesh,BGD,18-Apr-20,1,1,1,1,1
Bangladesh,BGD,19-Apr-20,1,1,1,1,1
Bangladesh,BGD,20-Apr-20,1,1,1,1,1
Bangladesh,BGD,21-Apr-20,1,1,1,1,1
Bangladesh,BGD,22-Apr-20,1,1,1,1,1
Bangladesh,BGD,23-Apr-20,1,1,1,1,1
Bangladesh,BGD,24-Apr-20,1,1,1,1,1
Bangladesh,BGD,25-Apr-20,1,1,1,1,1
Bangladesh,BGD,26-Apr-20,1,1,1,1,1
Bangladesh,BGD,27-Apr-20,1,1,1,1,1
Bangladesh,BGD,28-Apr-20,1,1,1,1,1
Bangladesh,BGD,29-Apr-20,1,1,1,1,1
Bangladesh,BGD,30-Apr-20,1,1,1,1,1
Bangladesh,BGD,01-May-20,1,1,1,1,1
Bangladesh,BGD,02-May-20,1,1,1,1,1
Bangladesh,BGD,03-May-20,1,1,1,1,1
Bangladesh,BGD,04-May-20,1,1,1,1,1
Bangladesh,BGD,05-May-20,1,1,1,1,1
Bangladesh,BGD,06-May-20,1,1,1,1,1
Bangladesh,BGD,07-May-20,1,1,1,1,1
Bangladesh,BGD,08-May-20,1,1,1,1,1
Bangladesh,BGD,09-May-20,1,1,1,1,1
Bangladesh,BGD,10-May-20,1,1,1,1,1
Bangladesh,BGD,11-May-20,1,1,1,1,1
Bangladesh,BGD,12-May-20,1,1,1,1,1
Bangladesh,BGD,13-May-20,1,1,1,1,1
Bangladesh,BGD,14-May-20,1,1,1,1,1
Bangladesh,BGD,15-May-20,1,1,1,1,1
Bangladesh,BGD,16-May-20,1,1,1,1,1
Bangladesh,BGD,17-May-20,1,1,1,1,1
Bangladesh,BGD,18-May-20,1,1,1,1,1
Bangladesh,BGD,19-May-20,1,1,1,1,1
Bangladesh,BGD,20-May-20,1,1,1,1,1
Bangladesh,BGD,21-May-20,1,1,1,1,1
Bangladesh,BGD,22-May-20,1,1,1,1,1
Bangladesh,BGD,23-May-20,1,1,1,1,1
Bangladesh,BGD,24-May-20,1,1,1,1,1
Bangladesh,BGD,25-May-20,1,1,1,1,1
Bangladesh,BGD,26-May-20,1,1,1,1,1
Bangladesh,BGD,27-May-20,1,1,1,1,1
Bangladesh,BGD,28-May-20,1,1,1,1,1
Bangladesh,BGD,29-May-20,1,1,1,1,1
Bangladesh,BGD,30-May-20,1,1,1,1,1
Barbados,BRB,18-Mar-20,0,0,1,0,1
Barbados,BRB,19-Mar-20,1,0,1,0,1
Barbados,BRB,20-Mar-20,1,0,1,0,1
Barbados,BRB,21-Mar-20,1,0,1,0,1
Barbados,BRB,22-Mar-20,1,0,1,0,1
Barbados,BRB,23-Mar-20,1,0,1,0,1
Barbados,BRB,24-Mar-20,1,0,1,0,1
Barbados,BRB,25-Mar-20,1,0,1,0,1
Barbados,BRB,26-Mar-20,1,0,1,0,1
Barbados,BRB,27-Mar-20,1,0,1,0,1
Barbados,BRB,28-Mar-20,1,1,1,0,1
Barbados,BRB,29-Mar-20,1,1,1,0,1
Barbados,BRB,30-Mar-20,1,1,1,0,1
Barbados,BRB,31-Mar-20,1,1,1,0,1
Barbados,BRB,01-Apr-20,1,1,1,0,1
Barbados,BRB,02-Apr-20,1,1,1,0,1
Barbados,BRB,03-Apr-20,1,1,1,0,1
Barbados,BRB,04-Apr-20,1,1,1,0,1
Barbados,BRB,05-Apr-20,1,1,1,0,1
Barbados,BRB,06-Apr-20,1,1,1,0,1
Barbados,BRB,07-Apr-20,1,1,1,0,1
Barbados,BRB,08-Apr-20,1,1,1,1,1
Barbados,BRB,09-Apr-20,1,1,1,1,1
Barbados,BRB,10-Apr-20,1,1,1,1,1
Barbados,BRB,11-Apr-20,1,1,1,1,1
Barbados,BRB,12-Apr-20,1,1,1,1,1
Barbados,BRB,13-Apr-20,1,1,1,1,1
Barbados,BRB,14-Apr-20,1,1,1,1,1
Barbados,BRB,15-Apr-20,1,1,1,1,1
Barbados,BRB,16-Apr-20,1,1,1,1,1
Barbados,BRB,17-Apr-20,1,1,1,1,1
Barbados,BRB,18-Apr-20,1,1,1,1,1
Barbados,BRB,19-Apr-20,1,1,1,1,1
Barbados,BRB,20-Apr-20,1,1,1,1,1
Barbados,BRB,21-Apr-20,1,1,1,1,1
Barbados,BRB,22-Apr-20,1,1,1,1,1
Barbados,BRB,23-Apr-20,1,1,1,1,1
Barbados,BRB,24-Apr-20,1,1,1,1,1
Barbados,BRB,25-Apr-20,1,1,1,1,1
Barbados,BRB,26-Apr-20,1,1,1,1,1
Barbados,BRB,27-Apr-20,1,1,1,1,1
Barbados,BRB,28-Apr-20,1,1,1,1,1
Barbados,BRB,29-Apr-20,1,1,1,1,1
Barbados,BRB,30-Apr-20,1,1,1,1,1
Barbados,BRB,01-May-20,1,1,1,1,1
Barbados,BRB,02-May-20,1,1,1,1,1
Barbados,BRB,03-May-20,1,1,1,1,1
Barbados,BRB,04-May-20,1,1,1,1,1
Barbados,BRB,05-May-20,1,1,1,1,1
Barbados,BRB,06-May-20,1,1,1,1,1
Barbados,BRB,07-May-20,1,1,1,1,1
Barbados,BRB,08-May-20,1,1,1,1,1
Barbados,BRB,09-May-20,1,1,1,1,1
Barbados,BRB,10-May-20,1,1,1,1,1
Barbados,BRB,11-May-20,1,1,1,1,1
Barbados,BRB,12-May-20,1,1,1,1,1
Barbados,BRB,13-May-20,1,1,1,1,1
Barbados,BRB,14-May-20,1,1,1,1,1
Barbados,BRB,15-May-20,1,1,1,1,1
Barbados,BRB,16-May-20,1,1,1,1,1
Barbados,BRB,17-May-20,1,1,1,1,1
Barbados,BRB,18-May-20,1,1,1,1,1
Barbados,BRB,19-May-20,1,1,1,1,1
Barbados,BRB,20-May-20,1,1,1,1,1
Barbados,BRB,21-May-20,1,1,1,1,1
Barbados,BRB,22-May-20,1,1,1,1,1
Barbados,BRB,23-May-20,1,1,1,1,1
Barbados,BRB,24-May-20,1,1,1,1,1
Barbados,BRB,25-May-20,1,1,1,1,1
Barbados,BRB,26-May-20,1,1,1,1,1
Barbados,BRB,27-May-20,1,1,1,1,1
Barbados,BRB,28-May-20,1,1,1,1,1
Barbados,BRB,29-May-20,1,1,1,1,1
Barbados,BRB,30-May-20,1,1,1,1,1
Belarus,BLR,28-Feb-20,0,0,0,0,0
Belarus,BLR,29-Feb-20,0,0,0,0,0
Belarus,BLR,01-Mar-20,0,0,0,0,0
Belarus,BLR,02-Mar-20,0,0,0,0,0
Belarus,BLR,04-Mar-20,0,0,0,0,0
Belarus,BLR,05-Mar-20,0,0,0,0,0
Belarus,BLR,11-Mar-20,0,0,0,0,0
Belarus,BLR,12-Mar-20,0,0,0,0,0
Belarus,BLR,13-Mar-20,0,0,0,0,0
Belarus,BLR,16-Mar-20,0,0,0,0,0
Belarus,BLR,17-Mar-20,0,0,0,0,0
Belarus,BLR,18-Mar-20,0,0,0,0,0
Belarus,BLR,19-Mar-20,0,0,0,0,0
Belarus,BLR,20-Mar-20,0,0,0,0,0
Belarus,BLR,21-Mar-20,0,0,0,0,0
Belarus,BLR,22-Mar-20,0,0,0,0,0
Belarus,BLR,23-Mar-20,0,0,0,0,0
Belarus,BLR,24-Mar-20,0,0,0,0,0
Belarus,BLR,25-Mar-20,0,0,0,0,0
Belarus,BLR,26-Mar-20,0,0,0,0,0
Belarus,BLR,27-Mar-20,0,0,0,0,0
Belarus,BLR,28-Mar-20,0,0,0,0,0
Belarus,BLR,29-Mar-20,0,0,0,0,0
Belarus,BLR,30-Mar-20,0,0,0,0,0
Belarus,BLR,31-Mar-20,0,0,0,0,0
Belarus,BLR,01-Apr-20,0,0,0,0,0
Belarus,BLR,02-Apr-20,0,0,0,0,0
Belarus,BLR,03-Apr-20,0,0,0,0,0
Belarus,BLR,04-Apr-20,1,0,0,0,0
